SHA,URL,Parent,Independent,Pure,Operation,Location,Src,Dst
38213428929862120bdb32b963a600792ec6feb2,https://github.com/tensorflow/tensorflow/commit/38213428929862120bdb32b963a600792ec6feb2,https://github.com/tensorflow/tensorflow/commit/d3bba8c715ba5d4ca15308ec72780115eeddbc79,1,2,Extract Method,tensorflow/python/kernel_tests/extract_image_patches_grad_test.py,Method testGradient,extract
3438a4c411d16e4aa9d889a7c050b2142522079c,https://github.com/tensorflow/tensorflow/commit/3438a4c411d16e4aa9d889a7c050b2142522079c,https://github.com/tensorflow/tensorflow/commit/de9ba3670d7a6b02bfc39a35ec6434917ed8423a,1,1,Extract Method,"tensorflow/python/framework/ops.py
 tensorflow/python/framework/tensor_conversion_registry.py","tensorflow/python/framework/ops.py
 method internal_convert_to_tensor","tensorflow/python/framework/tensor_conversion_registry.py
 Method get"
333b69580537bf14a3072f1388de64eb3fb5ebc2,https://github.com/tensorflow/tensorflow/commit/333b69580537bf14a3072f1388de64eb3fb5ebc2,https://github.com/tensorflow/tensorflow/commit/0f9c0e3f5f47ae1d349d657111d39a89d7fcaa34,1,2,Extract Method,"tensorflow/contrib/learn/python/learn/estimators/dnn_linear_combined.py
 tensorflow/contrib/layers/python/layers/target_column.py",_get_eval_ops,get_eval_ops
333b69580537bf14a3072f1388de64eb3fb5ebc2,https://github.com/tensorflow/tensorflow/commit/333b69580537bf14a3072f1388de64eb3fb5ebc2,https://github.com/tensorflow/tensorflow/commit/0f9c0e3f5f47ae1d349d657111d39a89d7fcaa34,1,2,Extract Method,"tensorflow/contrib/learn/python/learn/estimators/dnn_linear_combined.py
 tensorflow/contrib/layers/python/layers/target_column.py",_run_metrics,_run_metrics
333b69580537bf14a3072f1388de64eb3fb5ebc2,https://github.com/tensorflow/tensorflow/commit/333b69580537bf14a3072f1388de64eb3fb5ebc2,https://github.com/tensorflow/tensorflow/commit/0f9c0e3f5f47ae1d349d657111d39a89d7fcaa34,1,2,Extract Method,"tensorflow/contrib/learn/python/learn/estimators/dnn_linear_combined.py
 tensorflow/contrib/layers/python/layers/target_column.py",_get_default_binary_metrics_for_eval,_get_default_binary_metrics_for_eval
2ecbae0e9cab99682187a6ffbce03e154fbf51bb,https://github.com/tensorflow/tensorflow/commit/2ecbae0e9cab99682187a6ffbce03e154fbf51bb,https://github.com/tensorflow/tensorflow/commit/8b663936f830ae4223901753767fe41d5e87ee20,1,1,Extract Method,tensorflow/python/lib/io/file_io.py,Method get_matching_files,get_matching_files_v2
2ecbae0e9cab99682187a6ffbce03e154fbf51bb,https://github.com/tensorflow/tensorflow/commit/2ecbae0e9cab99682187a6ffbce03e154fbf51bb,https://github.com/tensorflow/tensorflow/commit/8b663936f830ae4223901753767fe41d5e87ee20,1,1,Extract Method,tensorflow/python/lib/io/file_io.py,Method recursive_create_dir,recursive_create_dir_v2
2ecbae0e9cab99682187a6ffbce03e154fbf51bb,https://github.com/tensorflow/tensorflow/commit/2ecbae0e9cab99682187a6ffbce03e154fbf51bb,https://github.com/tensorflow/tensorflow/commit/8b663936f830ae4223901753767fe41d5e87ee20,1,1,Extract Method,tensorflow/python/lib/io/file_io.py,Method delete_file,delete_file_v2
2ecbae0e9cab99682187a6ffbce03e154fbf51bb,https://github.com/tensorflow/tensorflow/commit/2ecbae0e9cab99682187a6ffbce03e154fbf51bb,https://github.com/tensorflow/tensorflow/commit/8b663936f830ae4223901753767fe41d5e87ee20,1,1,Extract Method,tensorflow/python/lib/io/file_io.py,Method create_dir,create_dir_v2
2ecbae0e9cab99682187a6ffbce03e154fbf51bb,https://github.com/tensorflow/tensorflow/commit/2ecbae0e9cab99682187a6ffbce03e154fbf51bb,https://github.com/tensorflow/tensorflow/commit/8b663936f830ae4223901753767fe41d5e87ee20,1,1,Extract Method,tensorflow/python/lib/io/file_io.py,Method copy,copy_v2
2ecbae0e9cab99682187a6ffbce03e154fbf51bb,https://github.com/tensorflow/tensorflow/commit/2ecbae0e9cab99682187a6ffbce03e154fbf51bb,https://github.com/tensorflow/tensorflow/commit/8b663936f830ae4223901753767fe41d5e87ee20,1,1,Extract Method,tensorflow/python/lib/io/file_io.py,Method rename,rename_v2
2ecbae0e9cab99682187a6ffbce03e154fbf51bb,https://github.com/tensorflow/tensorflow/commit/2ecbae0e9cab99682187a6ffbce03e154fbf51bb,https://github.com/tensorflow/tensorflow/commit/8b663936f830ae4223901753767fe41d5e87ee20,1,1,Extract Method,tensorflow/python/lib/io/file_io.py,Method delete_recursively,delete_recursively_v2
2ecbae0e9cab99682187a6ffbce03e154fbf51bb,https://github.com/tensorflow/tensorflow/commit/2ecbae0e9cab99682187a6ffbce03e154fbf51bb,https://github.com/tensorflow/tensorflow/commit/8b663936f830ae4223901753767fe41d5e87ee20,1,1,Extract Method,tensorflow/python/lib/io/file_io.py,Method is_directory,is_directory_v2
2ecbae0e9cab99682187a6ffbce03e154fbf51bb,https://github.com/tensorflow/tensorflow/commit/2ecbae0e9cab99682187a6ffbce03e154fbf51bb,https://github.com/tensorflow/tensorflow/commit/8b663936f830ae4223901753767fe41d5e87ee20,1,1,Extract Method,tensorflow/python/lib/io/file_io.py,Method list_directory,list_directory_v2
2ecbae0e9cab99682187a6ffbce03e154fbf51bb,https://github.com/tensorflow/tensorflow/commit/2ecbae0e9cab99682187a6ffbce03e154fbf51bb,https://github.com/tensorflow/tensorflow/commit/8b663936f830ae4223901753767fe41d5e87ee20,1,1,Extract Method,tensorflow/python/lib/io/file_io.py,Method walk,walk_v2
2ecbae0e9cab99682187a6ffbce03e154fbf51bb,https://github.com/tensorflow/tensorflow/commit/2ecbae0e9cab99682187a6ffbce03e154fbf51bb,https://github.com/tensorflow/tensorflow/commit/8b663936f830ae4223901753767fe41d5e87ee20,1,1,Extract Method,tensorflow/python/lib/io/file_io.py,Method stat,stat_v2
1d3d92dfdecd38daf068583b39aef7811a604601,https://github.com/tensorflow/tensorflow/commit/1d3d92dfdecd38daf068583b39aef7811a604601,https://github.com/tensorflow/tensorflow/commit/54588d50cbde7fefe3dd67c7e8338c68917f5e33,1,1,Extract Method,tensorflow/contrib/gan/python/train.py,Method get_joint_train_hooks,_num_joint_steps
16d14e3e8e439078e071b29b269377d96282c592,https://github.com/tensorflow/tensorflow/commit/16d14e3e8e439078e071b29b269377d96282c592,https://github.com/tensorflow/tensorflow/commit/b002b021cd75191212bcb7025a8244bb7fbd96aa,1,1,Extract Method,"tensorflow/python/distribute/client/client.py
 tensorflow/python/distribute/parameter_server_strategy_v2.py",Method __init__,_connect_to_cluster
15fa7c49e27963df5304d7f827e6c4459079cc18,https://github.com/tensorflow/tensorflow/commit/15fa7c49e27963df5304d7f827e6c4459079cc18,https://github.com/tensorflow/tensorflow/commit/e4bdb31636dd880fa3914d77844c4ac3079ecf16,1,1,Extract Method,tensorflow/python/eager/function.py,Module tensorflow/python/eager/function.py,Class FunctionSpec
10581c8afee392f2455acb700ece8217a3a19a4b,https://github.com/tensorflow/tensorflow/commit/10581c8afee392f2455acb700ece8217a3a19a4b,https://github.com/tensorflow/tensorflow/commit/a764ec152ce8a4ebe6faf42c55a3177182389c9f,1,0,Extract Method,"tensorflow/contrib/summary/summary_ops.py
image",global_step,step
0ea7b2bcc2f553b06859b7cbf6962dfc340c868d,https://github.com/tensorflow/tensorflow/commit/0ea7b2bcc2f553b06859b7cbf6962dfc340c868d,https://github.com/tensorflow/tensorflow/commit/1931c2fcf5c70c674a129759c9c2ae7f7c8627dd,1,1,Extract Method,"tensorflow/contrib/framework/python/ops/variables.py
 tensorflow/python/training/training_util.py",Method create_global_step,create_global_step
0ea7b2bcc2f553b06859b7cbf6962dfc340c868d,https://github.com/tensorflow/tensorflow/commit/0ea7b2bcc2f553b06859b7cbf6962dfc340c868d,https://github.com/tensorflow/tensorflow/commit/1931c2fcf5c70c674a129759c9c2ae7f7c8627dd,1,1,Extract Method,"tensorflow/contrib/framework/python/ops/variables.py
 tensorflow/python/training/training_util.py",Method get_or_create_global_step,get_or_create_global_step
0d40f081369150bdab2ca49fe173d2a19717c0f7,https://github.com/tensorflow/tensorflow/commit/0d40f081369150bdab2ca49fe173d2a19717c0f7,https://github.com/tensorflow/tensorflow/commit/f3239b05dbf57c231030ec04162c76f0fc120c5d,1,2,Extract Method,tensorflow/python/keras/engine/base_layer.py,__call__,_maybe_build
0d2e879a162a6c92d5602a7a88ea4e92fd104ee2,https://github.com/tensorflow/tensorflow/commit/0d2e879a162a6c92d5602a7a88ea4e92fd104ee2,https://github.com/tensorflow/tensorflow/commit/b53a109aa242d8ef493f18d97f872494efa17082,1,0,Extract Method,tensorflow/python/ops/cond_v2.py,"Method cond_v2
 Method _IfGrad",_build_cond
0c71f791bf353e84e9a46487c81914d250470210,https://github.com/tensorflow/tensorflow/commit/0c71f791bf353e84e9a46487c81914d250470210,https://github.com/tensorflow/tensorflow/commit/fabf7a5c18555e52cef75643b4d4532ff70aa23e,1,1,Extract Method,tensorflow/contrib/rnn/python/kernel_tests/core_rnn_test.py,Method testDynamicEquivalentToStaticRNN,Method testDynamicEquivalentToStaticRNNWithSequenceLength
0a782f1b1b300ee37f3adfb4964c240dd199f216,https://github.com/tensorflow/tensorflow/commit/0a782f1b1b300ee37f3adfb4964c240dd199f216,https://github.com/tensorflow/tensorflow/commit/67465b9401862ffb522f9ac4fa2ec8a31628f116,1,2,Extract Method,"tensorflow/python/keras/engine/training.py
 Method compile",_validate_compile_param_for_distribution_strategy,
089d99ba704b33fa95a0a17cad5227aa45d59621,https://github.com/tensorflow/tensorflow/commit/089d99ba704b33fa95a0a17cad5227aa45d59621,https://github.com/tensorflow/tensorflow/commit/5841c93d752da8bfc924ec8b3674e5ef339d02c9,1,1,Extract Method,"skflow/preprocessing/categorical.py
 skflow/io/data_feeder.py",Method fit,setup_processor_data_feeder
07562bebcfad034fbbb659d6b671ba1d3e603dd7,https://github.com/tensorflow/tensorflow/commit/07562bebcfad034fbbb659d6b671ba1d3e603dd7,https://github.com/tensorflow/tensorflow/commit/22c13e3abd91b659b2953e382e9d0992dda9d810,1,2,Extract Method,tensorflow/contrib/learn/python/learn/learn_io/graph_io.py,Method read_keyed_batch_features,queue_parsed_features
06ea8fb214b1b859b211ded0bbe31726214ee3f2,https://github.com/tensorflow/tensorflow/commit/06ea8fb214b1b859b211ded0bbe31726214ee3f2,https://github.com/tensorflow/tensorflow/commit/722f00f21b7b75d9b4e690eb900c3aeaeb25b4bf,1,1,Extract Method,tensorflow/tools/docs/pretty_docs.py,_build_class_page,_build_method_section
06303a8ea057dbfcc639303557a7ab87362e6c09,https://github.com/tensorflow/tensorflow/commit/06303a8ea057dbfcc639303557a7ab87362e6c09,https://github.com/tensorflow/tensorflow/commit/1a85cf6170cdcf86c8a88595e07d237bc24ac3ea,1,1,Extract Method,tensorflow/python/eager/def_function.py,Method invalid_creator_scope,_canonicalize_function_inputs
fceb4d4a09ce2a5ffe90139eae3853055922c08e,https://github.com/scikit-learn/scikit-learn/commit/fceb4d4a09ce2a5ffe90139eae3853055922c08e,https://github.com/scikit-learn/scikit-learn/commit/e4ccc3d16970e37d850864a96df43230fd22ab85,1,0,Extract Method,scikits/learn/cluster/k_means_.py,Method transform,Method predict
fcc11d22e5017857a0235220140d1278de6578a0,https://github.com/scikit-learn/scikit-learn/commit/fcc11d22e5017857a0235220140d1278de6578a0,https://github.com/scikit-learn/scikit-learn/commit/46adad5b0581201a0755408e7a18e870fb97ce48,1,2,Extract Method,scikits/learn/neighbors/neighbors.py,Method predict,_predict_from_BallTree
fad7143c863f5de69b5af6950254bc8333859228,https://github.com/scikit-learn/scikit-learn/commit/fad7143c863f5de69b5af6950254bc8333859228,https://github.com/scikit-learn/scikit-learn/commit/a1bf4464a4ab60d2d258efdac5b7e5795c806d7d,1,1,Extract Method,sklearn/utils/validation.py,Method assert_all_finite,_assert_all_finite
fad7143c863f5de69b5af6950254bc8333859228,https://github.com/scikit-learn/scikit-learn/commit/fad7143c863f5de69b5af6950254bc8333859228,https://github.com/scikit-learn/scikit-learn/commit/a1bf4464a4ab60d2d258efdac5b7e5795c806d7d,1,1,Extract Method,sklearn/utils/validation.py,Method atleast2d_or_csc,_atleast2d_or_sparse
f57b26ea9d391023847485f8db54f44f31493e19,https://github.com/scikit-learn/scikit-learn/commit/f57b26ea9d391023847485f8db54f44f31493e19,https://github.com/scikit-learn/scikit-learn/commit/98d920c51f3a5620d3b8fbe5e9fee149ff0dfae1,1,0,Extract Method,scikits/learn/cluster/k_means_.py,Method k_means,_init_centroids
f13007934163d6e8817b71acac6881d08c06eb5d,https://github.com/scikit-learn/scikit-learn/commit/f13007934163d6e8817b71acac6881d08c06eb5d,https://github.com/scikit-learn/scikit-learn/commit/5141b9e09163f0d3408496cfb164cb7ceed24ab3,1,0,Extract Method,sklearn/cluster/tests/test_k_means.py,Method test_minibatch_sensible_reassign,test_minibatch_sensible_reassign_partial_fit
ead245d2d09647dedb7720031ee9b47f1d1434ce,https://github.com/scikit-learn/scikit-learn/commit/ead245d2d09647dedb7720031ee9b47f1d1434ce,https://github.com/scikit-learn/scikit-learn/commit/7b1e06360f61cb4532062f84fdedda7ddac6f77e,1,0,Extract Method,scikits/learn/linear_model/ridge.py,"Method _solve_dense
 Method _solve_sparse",ridge_regression
e44f9c7d8eea0c7e003d42e03e69b2431e4eb3f3,https://github.com/scikit-learn/scikit-learn/commit/e44f9c7d8eea0c7e003d42e03e69b2431e4eb3f3,https://github.com/scikit-learn/scikit-learn/commit/181c720267b71a86ac3b29299999b5c12946c59b,1,1,Extract Method,sklearn/feature_extraction/dict_vectorizer.py,Method fit_transform,_transform
ddbc0432924cbd27f2667b7bcca238f722db5cda,https://github.com/scikit-learn/scikit-learn/commit/ddbc0432924cbd27f2667b7bcca238f722db5cda,https://github.com/scikit-learn/scikit-learn/commit/9995c11b22b3cc9f374e5d75fc567a7f1ed809c1,1,2,Extract Method,scikits/learn/tests/test_metrics.py,Method scikits/learn/tests/test_metrics.py,make_prediction
d562b461cfc27b0be82a646396ad6e4a867600e1,https://github.com/scikit-learn/scikit-learn/commit/d562b461cfc27b0be82a646396ad6e4a867600e1,https://github.com/scikit-learn/scikit-learn/commit/a39b5477f6238d2cb26fab0195f83656e1f88957,1,2,Extract Method,sklearn/feature_extraction/text.py,Method transform,_count_fixed_vocab
d4494a05e0cd2715719185dda03b01d9728f53bf,https://github.com/scikit-learn/scikit-learn/commit/d4494a05e0cd2715719185dda03b01d9728f53bf,https://github.com/scikit-learn/scikit-learn/commit/52b972e01aca4ed94a63f0bb597183c9f61c3fc9,1,1,Extract Method,sklearn/linear_model/ridge.py,Method ridge_regression,_solve_svd
d3e99a81099951850b789bc6dae10fcc5c56aaf2,https://github.com/scikit-learn/scikit-learn/commit/d3e99a81099951850b789bc6dae10fcc5c56aaf2,https://github.com/scikit-learn/scikit-learn/commit/1a1c73da4a284787aecd0b97bcb92f4ffb16e1fe,1,1,Extract Method,sklearn/random_projection.py,"Class BaseRandomProjection
 Method transform","Class SparseRandomProjection
 Method transform"
d3e99a81099951850b789bc6dae10fcc5c56aaf2,https://github.com/scikit-learn/scikit-learn/commit/d3e99a81099951850b789bc6dae10fcc5c56aaf2,https://github.com/scikit-learn/scikit-learn/commit/1a1c73da4a284787aecd0b97bcb92f4ffb16e1fe,1,1,Extract Method,sklearn/random_projection.py,"Class BaseRandomProjection
 Method transform","Class GaussianRandomProjection
 Method transform"
d1a87f91152e88f616e5192ce3af64e0d4f17d55,https://github.com/scikit-learn/scikit-learn/commit/d1a87f91152e88f616e5192ce3af64e0d4f17d55,https://github.com/scikit-learn/scikit-learn/commit/af521b5be491cb49ae606c9f4861282da4da5f71,1,1,Extract Method,sklearn/linear_model/stochastic_gradient.py,Module sklearn/linear_model/stochastic_gradient.py,_mkdataset
cdcc8eae2584b5f08091c44e1bb9ed0edc043342,https://github.com/scikit-learn/scikit-learn/commit/cdcc8eae2584b5f08091c44e1bb9ed0edc043342,https://github.com/scikit-learn/scikit-learn/commit/d53e3f996e8fc073dfb4822c7cee08f3610bb869,1,1,Extract Method,scikits/learn/naive_bayes.py,Method fit,_count
c9f3e0183324c8fff9855ccf413d37f59f90ed09,https://github.com/scikit-learn/scikit-learn/commit/c9f3e0183324c8fff9855ccf413d37f59f90ed09,https://github.com/scikit-learn/scikit-learn/commit/b65e882753ac43566b4b8c5efb4c08977dc625b9,1,1,Extract Method,"sklearn/grid_search.py
 sklearn/metrics/scorer.py",Method _fit,_deprecate_loss_and_score_funcs
c38caacb3d4307d6ddd19b03cea2315fd4f07f53,https://github.com/scikit-learn/scikit-learn/commit/c38caacb3d4307d6ddd19b03cea2315fd4f07f53,https://github.com/scikit-learn/scikit-learn/commit/b628b82a32eba89cb557bb59964c7f855de8b9fd,1,2,Extract Method,sklearn/ensemble/gradient_boosting.py,Method fit,_check_params
c14e5e085bb3a4604df119aa92ee4e20a0c3a30a,https://github.com/scikit-learn/scikit-learn/commit/c14e5e085bb3a4604df119aa92ee4e20a0c3a30a,https://github.com/scikit-learn/scikit-learn/commit/c28a855f66f903c96279fefd841f0c11cb8bc7e1,1,0,Extract Method,"scikits/learn/pyem/gmm_em.py
_update_em_diag",Method update_em,_update_em_full
bcd7e9b19c90f10a662c86f4cbce38b814b93779,https://github.com/scikit-learn/scikit-learn/commit/bcd7e9b19c90f10a662c86f4cbce38b814b93779,https://github.com/scikit-learn/scikit-learn/commit/cc84db3775f8eb0e72f65dff810628dee656bc80,1,1,Extract Method,sklearn/ensemble/forest.py,Method _parallel_build_trees,_generate_sample_indices
bcd7e9b19c90f10a662c86f4cbce38b814b93779,https://github.com/scikit-learn/scikit-learn/commit/bcd7e9b19c90f10a662c86f4cbce38b814b93779,https://github.com/scikit-learn/scikit-learn/commit/cc84db3775f8eb0e72f65dff810628dee656bc80,1,1,Extract Method,sklearn/ensemble/forest.py,Method _set_oob_score,_generate_unsampled_indices
b8d134dc45145637817d9eea0e67daaefc691368,https://github.com/scikit-learn/scikit-learn/commit/b8d134dc45145637817d9eea0e67daaefc691368,https://github.com/scikit-learn/scikit-learn/commit/c8eb01902a275cdd12fee74887724a1eeb6198a9,1,1,Extract Method,sklearn/cluster/k_means_.py,Method k_means,_kmeans_single
b892db98c26307ed8fa126072f84c6a20bd9270c,https://github.com/scikit-learn/scikit-learn/commit/b892db98c26307ed8fa126072f84c6a20bd9270c,https://github.com/scikit-learn/scikit-learn/commit/ac40a85977861a70a6055ce92e629100a8009582,1,1,Extract Method,sklearn/ensemble/forest.py,Module sklearn/ensemble/forest.py,_set_oob_score
b892db98c26307ed8fa126072f84c6a20bd9270c,https://github.com/scikit-learn/scikit-learn/commit/b892db98c26307ed8fa126072f84c6a20bd9270c,https://github.com/scikit-learn/scikit-learn/commit/ac40a85977861a70a6055ce92e629100a8009582,1,1,Extract Method,sklearn/ensemble/forest.py,Module sklearn/ensemble/forest.py,_validate_y
b52bae49b1c74d9c4f09a21963c63e980c356fb3,https://github.com/scikit-learn/scikit-learn/commit/b52bae49b1c74d9c4f09a21963c63e980c356fb3,https://github.com/scikit-learn/scikit-learn/commit/587315e3a9a750e45d4ea17becaa97ef2a3bdb6c,1,0,Extract Method,sklearn/neural_network/multilayer_perceptron.py,Method _fit,_fit_lbfgs
b52bae49b1c74d9c4f09a21963c63e980c356fb3,https://github.com/scikit-learn/scikit-learn/commit/b52bae49b1c74d9c4f09a21963c63e980c356fb3,https://github.com/scikit-learn/scikit-learn/commit/587315e3a9a750e45d4ea17becaa97ef2a3bdb6c,1,0,Extract Method,sklearn/neural_network/multilayer_perceptron.py,Method _fit,_fit_sgd
